transaction_id,customer_id,age,gender,annual_income,account_open_date,credit_score,segment,transaction_date,transaction_type,amount,merchant,merchant_category,channel,balance_after,is_fraud,transaction_month,transaction_dayofweek,is_large_tx,amount_log,year
170,13763,52,Male,45279,2025-06-18,840,Affluent,2025-06-12,debit,2144,Green-Adams,Restaurants,online,86903,False,6,3,False,7.6708948313621175,2025
171,15232,38,Female,189178,2024-08-22,378,Mass Market,2025-05-23,debit,3469,Moreno-Miller,Transfers,online,24136,False,5,4,True,8.151909872940905,2025
172,11853,26,Female,130776,2017-12-13,732,Mass Market,2025-01-06,credit,2279,Howard LLC,Education,branch,60378,False,1,0,False,7.731930721948486,2025
173,16585,45,Male,121444,2022-06-06,452,Mass Market,2025-11-02,debit,999,Forbes-Jones,Entertainment,online,37787,False,11,6,False,6.907755278982137,2025
174,11291,63,Male,126300,2017-08-11,700,Affluent,2025-07-21,debit,4502,Ball-Hall,Restaurants,mobile_app,24425,False,7,0,True,8.412499120301572,2025
175,13581,68,Female,133793,2024-05-30,578,Affluent,2024-12-29,credit,947,"Ellis, Mercado and Mcintosh",Restaurants,atm,95001,False,12,6,False,6.854354502255021,2024
176,17554,24,Female,136278,2024-09-19,356,High Net Worth,2025-07-23,debit,449,Pace Ltd,Utilities,atm,18961,False,7,2,False,6.1092475827643655,2025
177,17280,33,Other,230809,2022-01-22,485,Student,2025-03-13,debit,2368,"Evans, Smith and Owen",Groceries,online,33443,False,3,3,False,7.7702232041587855,2025
178,11636,33,Female,191616,2016-02-10,697,High Net Worth,2025-04-05,credit,2017,"Hopkins, Williams and Brown",Education,mobile_app,18823,False,4,5,False,7.609862200913554,2025
179,13696,50,Male,123247,2020-07-23,457,Student,2025-05-06,credit,3355,"Jordan, Boyd and Williamson",Transfers,atm,75409,False,5,1,True,8.118505067587098,2025
180,10698,21,Female,28997,2022-04-25,658,Mass Market,2025-07-26,credit,4140,Bailey Ltd,Salary,online,71123,False,7,5,True,8.328692583545568,2025
181,14737,21,Female,126102,2018-04-23,739,Affluent,2025-03-18,credit,4826,"Quinn, Bonilla and Phillips",Rent,mobile_app,25852,False,3,1,True,8.481980435660493,2025
182,10854,56,Male,105711,2020-08-05,765,Affluent,2025-01-27,credit,3753,Gardner Inc,Travel,mobile_app,37535,False,1,0,True,8.230577217146454,2025
183,18164,57,Female,136045,2021-05-31,745,Mass Market,2025-03-20,credit,528,Taylor-Larson,Online Retail,atm,7004,False,3,3,False,6.270988431858299,2025
184,15855,34,Female,60860,2025-11-03,787,Student,2025-11-06,credit,278,Miller-Flores,Groceries,branch,27823,False,11,3,False,5.631211781821365,2025
185,17392,54,Male,23225,2017-02-11,829,High Net Worth,2025-02-16,debit,4743,Lucero-Avery,Utilities,branch,54086,False,2,6,True,8.464635940677562,2025
186,16528,56,Female,130114,2025-08-16,372,Mass Market,2025-11-26,debit,4195,Thompson-Lawrence,Utilities,mobile_app,7131,False,11,2,True,8.341886969516187,2025
187,15249,69,Female,210542,2018-08-28,316,Mass Market,2025-02-14,credit,1398,"Mclaughlin, Elliott and Carter",Restaurants,mobile_app,83232,False,2,4,False,7.243512974665482,2025
188,15172,46,Female,133218,2020-09-15,830,Affluent,2025-10-09,debit,1704,Chen PLC,Healthcare,online,25649,False,10,3,False,7.4413203897176174,2025
189,11707,69,Male,120764,2025-10-30,625,Affluent,2025-01-30,debit,3283,Lee Inc,Travel,mobile_app,4099,False,1,3,True,8.096817470572319,2025
190,15791,53,Male,127041,2023-08-23,845,Student,2025-10-24,debit,1399,Mitchell Ltd,Groceries,online,50806,False,10,4,False,7.24422751560335,2025
191,19925,55,Female,132224,2024-02-09,501,Mass Market,2025-06-17,debit,3875,"Carpenter, Santiago and Baker",Investment,online,31571,False,6,1,True,8.262558973010657,2025
192,15535,56,Male,83656,2018-02-10,643,Mass Market,2025-03-29,debit,3039,"Hall, Bishop and Chapman",Restaurants,online,30580,False,3,5,True,8.019612794400267,2025
193,14931,67,Female,202952,2023-09-23,822,Mass Market,2025-02-02,credit,2345,Young Ltd,Groceries,mobile_app,94200,False,2,6,False,7.76046702921342,2025
194,13510,54,Female,212150,2025-07-08,699,Mass Market,2025-08-25,credit,3684,"Hayes, Mcconnell and Walker",Entertainment,mobile_app,81118,False,8,0,True,8.212025804623437,2025
195,10202,69,Male,239718,2016-08-12,517,Mass Market,2025-02-12,credit,4586,Roberson Ltd,Education,online,26469,False,2,2,True,8.430981494597171,2025
196,14218,52,Female,96290,2022-08-28,744,Student,2025-05-20,credit,510,"Jones, Villarreal and Bowen",Salary,atm,65179,False,5,1,False,6.236369590203704,2025
197,18958,24,Female,76633,2018-05-01,521,Mass Market,2025-07-18,debit,1671,"Woodard, Edwards and Thomas",Online Retail,mobile_app,87938,False,7,4,False,7.421775793644647,2025
198,14389,44,Male,46655,2025-06-23,682,Mass Market,2025-05-22,debit,2109,Davis-Estes,Travel,branch,24236,False,5,3,False,7.6544432264701125,2025
199,12327,45,Female,141118,2020-08-04,306,Mass Market,2025-02-05,debit,112,Spencer LLC,Investment,atm,25110,False,2,2,False,4.727387818712341,2025
200,18004,39,Female,194673,2023-01-15,571,Mass Market,2025-08-01,debit,2756,Acosta-Cox,Utilities,branch,23430,False,8,4,False,7.921898411023797,2025
201,12931,31,Female,23114,2017-07-21,315,High Net Worth,2025-03-22,debit,3286,Nolan-Howe,Investment,mobile_app,44407,False,3,5,True,8.097730573664219,2025
202,17777,24,Female,46502,2019-01-02,723,Affluent,2024-12-10,debit,3095,Jones and Sons,Investment,atm,37948,False,12,1,True,8.037866234709618,2024
203,10197,54,Male,69768,2021-05-08,823,Affluent,2025-03-19,debit,3547,"Nichols, Simmons and Hale",Healthcare,mobile_app,83299,False,3,2,True,8.17413934342947,2025
204,17125,39,Female,68128,2018-08-23,320,Mass Market,2025-06-13,debit,1337,Robles Group,Transfers,mobile_app,82565,False,6,4,False,7.198931240688173,2025
205,11930,22,Female,171100,2022-11-21,527,Mass Market,2025-07-19,credit,2484,"Jenkins, Wall and Landry",Rent,atm,57367,False,7,5,False,7.818027938530729,2025
206,16287,72,Female,206637,2017-10-22,587,Mass Market,2025-07-16,debit,1689,"Vargas, Guerrero and Swanson",Education,mobile_app,38180,False,7,2,False,7.432483807917119,2025
207,18800,19,Female,103123,2017-05-07,433,Mass Market,2025-05-12,debit,3756,Avery-Larsen,Travel,atm,4652,False,5,0,True,8.231376045573969,2025
208,19339,44,Male,128255,2022-04-22,582,High Net Worth,2025-10-22,debit,2572,"Mcguire, Fritz and Williams",Entertainment,mobile_app,72370,False,10,2,False,7.8528278122817445,2025
209,14282,38,Female,186405,2022-10-28,703,Mass Market,2025-11-22,debit,4173,"Ball, Adkins and Hatfield",Travel,online,88023,False,11,5,True,8.336630087637147,2025
210,12511,71,Male,23174,2024-09-28,365,Affluent,2025-06-20,debit,3327,Bowen-Little,Transfers,branch,7084,False,6,4,True,8.1101268019411,2025
211,19986,55,Male,137769,2021-01-26,736,Mass Market,2025-04-14,debit,2446,Bailey-Cox,Investment,online,45630,False,4,0,False,7.802618063442671,2025
212,10659,32,Male,55398,2017-01-04,558,Affluent,2025-06-23,debit,317,Hamilton Group,Salary,mobile_app,53276,False,6,0,False,5.762051382780177,2025
213,12811,38,Other,187001,2023-09-27,402,Student,2025-03-06,credit,4006,"King, Wagner and Aguilar",Online Retail,mobile_app,80228,False,3,3,True,8.295798110636145,2025
214,17098,27,Female,155393,2023-11-09,400,Affluent,2025-04-21,debit,1099,Sanders and Sons,Online Retail,mobile_app,2655,False,4,0,False,7.003065458786462,2025
215,16546,40,Female,143549,2016-05-06,497,Affluent,2025-01-24,credit,4565,"Lane, Miller and Meyer",Groceries,online,57752,False,1,4,True,8.42639282708974,2025
216,19561,73,Female,247043,2025-01-14,525,Student,2025-08-04,credit,2404,Benton-Brown,Restaurants,mobile_app,99618,False,8,0,False,7.785305182539862,2025
217,11986,56,Female,206493,2018-10-30,762,Affluent,2025-10-24,debit,4014,"Byrd, Hogan and Barry",Online Retail,atm,47670,False,10,4,True,8.297792626380861,2025
218,18338,22,Female,92635,2025-01-10,536,Mass Market,2025-12-03,credit,676,Spence-Johnson,Healthcare,branch,5272,False,12,2,False,6.517671272912275,2025
219,12911,18,Female,43760,2022-06-04,325,Mass Market,2025-08-30,debit,4173,"Mcclain, Craig and Lopez",Rent,mobile_app,218,False,8,5,True,8.336630087637147,2025
220,11734,30,Male,162432,2024-01-29,420,Affluent,2025-02-07,debit,2244,"Larsen, Cameron and Conrad",Entertainment,mobile_app,96428,False,2,4,False,7.716460800176355,2025
221,11843,38,Male,161385,2022-04-26,805,Affluent,2025-10-07,debit,1246,Spencer-Nelson,Salary,branch,37471,False,10,1,False,7.1284959456800365,2025
222,18680,43,Female,150674,2016-09-22,481,Mass Market,2025-05-23,credit,1633,Reid Ltd,Investment,branch,48762,False,5,4,False,7.3987862754199485,2025
223,12976,67,Female,237070,2019-07-22,842,Mass Market,2025-09-29,debit,1384,Armstrong LLC,Transfers,branch,21515,False,9,0,False,7.233455418621439,2025
224,11959,62,Male,156873,2020-03-05,614,Student,2025-03-17,credit,3321,Wood PLC,Utilities,online,34307,False,3,0,True,8.10832229017324,2025
225,15759,38,Male,34130,2021-03-11,572,Mass Market,2025-09-10,credit,186,Murphy Ltd,Online Retail,online,78681,False,9,2,False,5.231108616854587,2025
226,16694,70,Female,165343,2025-11-27,531,Mass Market,2025-09-11,credit,1363,Stuart-Green,Salary,mobile_app,17986,False,9,3,False,7.218176838403408,2025
227,12385,35,Male,167147,2023-11-12,719,Mass Market,2025-10-09,debit,2938,Allen-Mcdonald,Utilities,branch,84624,False,10,3,False,7.985824666418917,2025
228,14736,54,Female,127215,2021-02-05,741,High Net Worth,2025-05-02,credit,635,Baxter-Garcia,Salary,mobile_app,70600,False,5,4,False,6.455198563340122,2025
229,11802,62,Other,170056,2017-11-19,795,Mass Market,2024-12-18,debit,2664,"Cooper, Smith and Ruiz",Online Retail,mobile_app,54888,False,12,2,False,7.887959336599945,2024
230,18155,49,Male,108095,2018-09-24,323,Affluent,2025-03-29,debit,3618,Delacruz LLC,Investment,mobile_app,87732,False,3,5,True,8.193953023563742,2025
231,18120,53,Male,80942,2020-01-16,408,Mass Market,2025-05-10,credit,3725,Day Inc,Salary,online,11603,False,5,5,True,8.223090551161533,2025
232,16616,34,Female,163933,2022-03-06,801,Affluent,2025-10-13,credit,4284,"Zimmerman, Stewart and Ray",Investment,branch,68024,False,10,0,True,8.36287583103188,2025
233,15534,52,Female,118970,2017-09-27,324,High Net Worth,2025-03-08,debit,404,Lewis-Winters,Salary,mobile_app,90728,False,3,5,False,6.003887067106539,2025
234,14061,66,Female,102203,2016-07-28,486,Mass Market,2025-11-29,debit,1178,"Robinson, Walsh and Martin",Healthcare,online,28897,False,11,5,False,7.072421900537371,2025
235,10262,28,Other,222448,2021-07-03,587,Affluent,2025-04-02,debit,4981,Soto-Smith,Utilities,atm,18802,False,4,2,True,8.513586695822125,2025
236,16287,38,Male,212319,2024-07-01,637,Mass Market,2025-05-03,debit,207,"Santiago, Martin and Weeks",Restaurants,atm,16411,False,5,5,False,5.337538079701318,2025
237,18815,69,Female,220173,2020-06-14,336,Mass Market,2025-08-21,debit,978,Kerr-Wood,Investment,mobile_app,60399,False,8,3,False,6.88653164253051,2025
238,19208,72,Female,172049,2017-08-02,436,High Net Worth,2025-02-19,debit,3918,"Rose, Flores and Cooper",Entertainment,mobile_app,95202,False,2,2,True,8.273591798199632,2025
239,12049,70,Female,201689,2019-10-04,807,Mass Market,2025-07-31,debit,3165,Cox LLC,Rent,branch,60692,False,7,3,True,8.060224240440958,2025
240,15423,43,Male,208545,2023-02-25,526,Affluent,2024-12-26,credit,4774,Walker-Bray,Healthcare,branch,57676,False,12,3,True,8.471149252914831,2024
241,14548,21,Female,237726,2023-06-22,619,Mass Market,2025-07-15,debit,2514,"Washington, Saunders and Trujillo",Restaurants,mobile_app,12770,False,7,1,False,7.83002808253384,2025
242,13108,51,Female,108177,2020-01-14,481,Mass Market,2025-05-15,credit,1286,Barker-Hayden,Rent,online,73513,False,5,3,False,7.160069207596127,2025
243,17158,69,Male,92902,2024-02-29,385,Mass Market,2025-03-22,credit,4177,Hughes PLC,Restaurants,mobile_app,37429,False,3,5,True,8.33758794211651,2025
244,17400,65,Male,112172,2023-10-03,766,Affluent,2025-07-15,debit,4328,Thomas-Diaz,Restaurants,branch,97567,False,7,1,True,8.37309184744198,2025
245,13170,35,Female,166702,2024-04-21,352,Mass Market,2025-03-02,debit,1279,Olson PLC,Restaurants,branch,59429,False,3,6,False,7.154615356913663,2025
246,19874,57,Male,40056,2022-05-03,534,Affluent,2025-11-06,debit,1374,Austin-Herrera,Groceries,online,70085,False,11,3,False,7.226209010100671,2025
247,12255,52,Male,158454,2017-09-22,732,Mass Market,2025-02-04,credit,933,"Robbins, Rocha and Johnson",Rent,mobile_app,20337,False,2,1,False,6.839476438228843,2025
248,11154,58,Male,75739,2023-06-30,795,Mass Market,2025-09-16,debit,480,Hayes Ltd,Restaurants,branch,92901,False,9,1,False,6.175867270105761,2025
249,14499,46,Female,101685,2017-08-07,399,Affluent,2025-11-20,debit,3026,Diaz-Lewis,Education,mobile_app,86181,False,11,3,True,8.01532730902172,2025
250,16295,69,Female,68639,2020-12-14,702,High Net Worth,2025-04-22,debit,2064,Dunlap-Mckenzie,Education,branch,24507,False,4,1,False,7.632885505395133,2025
251,16197,46,Female,210910,2025-09-21,695,Mass Market,2025-12-07,debit,4293,Davis Group,Salary,atm,59596,False,12,6,True,8.364973978438726,2025
252,19888,55,Male,197113,2025-08-04,826,Affluent,2025-06-19,debit,2061,Gonzales-Ortega,Salary,atm,70509,False,6,3,False,7.631431664576906,2025
253,11648,59,Female,20992,2018-04-18,714,Mass Market,2025-01-17,credit,2964,Kelly and Sons,Online Retail,atm,8436,False,1,4,False,7.994632311431825,2025
254,15539,38,Female,92394,2018-04-16,762,Affluent,2025-11-29,debit,1158,Jacobs-Johnson,Entertainment,branch,10086,False,11,5,False,7.055312843339752,2025
255,19637,59,Female,87657,2018-01-16,840,High Net Worth,2025-08-13,credit,3096,Hardy Ltd,Investment,online,83276,False,8,2,True,8.038189179973203,2025
256,14199,30,Female,47160,2016-01-23,663,High Net Worth,2025-05-17,credit,969,Jenkins Inc,Utilities,atm,91054,False,5,5,False,6.877296071497429,2025
257,18445,66,Male,65156,2020-05-31,429,Affluent,2024-12-07,debit,639,Gardner-Holt,Investment,branch,19851,False,12,5,False,6.461468176353717,2024
258,12557,58,Female,202447,2018-05-29,383,Mass Market,2025-12-01,debit,784,Brewer-Gomez,Online Retail,mobile_app,39732,False,12,0,False,6.665683717782408,2025
259,15592,34,Male,106442,2016-12-26,570,High Net Worth,2025-02-07,credit,369,"Wall, Elliott and Garrett",Groceries,atm,14842,False,2,4,False,5.91350300563827,2025
260,10098,73,Female,170644,2018-11-25,543,Affluent,2025-01-05,credit,527,"Lopez, Daniel and Richards",Education,online,95490,False,1,6,False,6.269096283706261,2025
261,12200,26,Male,137925,2017-06-30,687,Mass Market,2025-09-26,debit,1353,Galvan-Brown,Rent,online,1745,False,9,4,False,7.21081845347222,2025
262,12961,58,Male,24136,2020-10-27,513,Mass Market,2025-10-14,credit,1979,Williams Ltd,Entertainment,online,12697,False,10,1,False,7.590852123688581,2025
263,14973,18,Male,81868,2016-06-22,465,Student,2025-07-24,debit,3237,"Huynh, Glenn and Waters",Entertainment,mobile_app,92469,False,7,3,True,8.08271113423758,2025
264,14433,19,Female,102263,2019-11-30,358,High Net Worth,2025-04-25,debit,2909,"Wyatt, Contreras and Bates",Salary,mobile_app,3879,False,4,4,False,7.975908360165538,2025
265,12869,65,Male,52167,2023-07-25,803,Mass Market,2025-08-10,debit,944,"Bryan, Nelson and Thompson",Utilities,online,85697,False,8,6,False,6.851184927493743,2025
266,10956,46,Female,130957,2017-05-28,422,Affluent,2025-10-24,debit,1996,Knight and Sons,Rent,online,18499,False,10,4,False,7.599401333415815,2025
267,18352,50,Male,35479,2017-12-10,712,High Net Worth,2025-11-21,debit,386,Sanchez Inc,Salary,online,88177,False,11,4,False,5.958424693029782,2025
268,15699,27,Male,139392,2017-10-04,438,Mass Market,2025-08-22,debit,3570,"Hunter, Jefferson and Hill",Transfers,mobile_app,35035,False,8,4,True,8.18060094759445,2025
269,16944,67,Female,182448,2018-03-01,528,Mass Market,2024-12-17,debit,1784,"Rivera, Smith and Ball",Utilities,mobile_app,18651,False,12,1,False,7.487173694213739,2024
270,14493,57,Male,155895,2018-05-12,573,Affluent,2025-03-29,debit,1515,Cooper Ltd,Entertainment,branch,75224,False,3,5,False,7.323830566202317,2025
271,19492,38,Male,221528,2018-01-15,738,Mass Market,2025-07-25,credit,2664,Nguyen and Sons,Groceries,atm,76524,False,7,4,False,7.887959336599945,2025
272,14911,45,Female,39585,2017-05-19,417,Mass Market,2025-11-14,credit,1020,"Morris, Gray and Schneider",Healthcare,mobile_app,89006,False,11,4,False,6.928537818164665,2025
273,13987,28,Male,168344,2018-09-28,782,Affluent,2025-03-15,debit,3487,Harrington and Sons,Healthcare,online,37249,False,3,5,True,8.15708378502887,2025
274,19719,72,Male,46619,2016-01-25,694,Student,2025-01-01,debit,1240,"Ramos, Newton and Gonzales",Education,atm,23849,False,1,2,False,7.123672785204607,2025
275,16015,51,Male,95069,2017-11-30,759,Affluent,2025-10-10,debit,1187,Kramer Group,Entertainment,mobile_app,99233,False,10,4,False,7.080026499922591,2025
276,11218,25,Female,59895,2024-06-29,377,Affluent,2025-04-24,debit,3867,Brady PLC,Groceries,atm,73309,False,4,3,True,8.260492856573185,2025
277,14496,39,Female,23720,2020-10-08,711,Mass Market,2025-11-04,debit,2105,Vargas-Sawyer,Utilities,branch,29076,False,11,1,False,7.652545692693921,2025
278,14735,25,Female,39267,2022-12-21,374,Mass Market,2025-05-12,debit,1682,Murray Group,Groceries,mobile_app,70123,False,5,0,False,7.428333194190806,2025
279,14555,66,Female,166768,2016-04-01,594,Affluent,2025-12-03,credit,1938,"Villegas, Sheppard and Bailey",Travel,online,33124,False,12,2,False,7.569927655242652,2025
280,19146,32,Male,181040,2022-05-07,320,Mass Market,2025-11-20,credit,3849,"Sutton, Shelton and Turner",Utilities,online,15787,False,11,3,True,8.25582842728183,2025
281,18050,34,Male,73364,2020-06-20,470,High Net Worth,2024-12-10,debit,3188,Mueller Inc,Restaurants,branch,53462,False,12,1,True,8.067462667010057,2024
282,13446,40,Female,174417,2024-04-26,314,Mass Market,2025-01-29,credit,4278,Davis-Castillo,Utilities,branch,85984,False,1,2,True,8.361474616416817,2025
283,11045,41,Male,71567,2020-07-22,510,Mass Market,2025-12-04,debit,2563,Williams Inc,Education,branch,71035,False,12,3,False,7.849323818040561,2025
284,16893,62,Male,111229,2020-07-24,385,Mass Market,2025-03-26,debit,2455,Cook Inc,Salary,branch,3841,False,3,2,False,7.806289289267033,2025
285,11693,36,Male,212679,2024-07-31,448,Student,2025-03-24,credit,4399,Watkins-Lee,Healthcare,branch,44890,False,3,0,True,8.389359819906353,2025
286,13436,22,Male,170457,2018-07-05,671,Mass Market,2025-07-07,debit,561,Davis-Roth,Utilities,mobile_app,25402,False,7,0,False,6.331501849893691,2025
287,18754,49,Other,234730,2024-02-13,779,Mass Market,2025-02-07,debit,2907,"Hamilton, Rogers and Lopez",Salary,mobile_app,88591,False,2,4,False,7.97522083865341,2025
288,15895,61,Male,217972,2022-03-06,450,Mass Market,2025-11-14,credit,1049,Edwards-Preston,Restaurants,atm,66201,False,11,4,False,6.956545443151569,2025
289,13354,18,Female,219316,2022-07-04,440,High Net Worth,2025-07-15,credit,894,Wallace Inc,Travel,branch,97807,False,7,1,False,6.796823718274855,2025
